,rho,p,adjusted_p,class
ENSGALG00000000161,0.846101040167594,0.000266486150934885,0.0103085100498966,Old-Biased
ENSGALG00000000275,0.694811450203852,0.00839183072004195,0.0661828085358082,Old-Biased
ENSGALG00000000329,0.64998490502941,0.016176556375725,0.0953410130599327,Old-Biased
ENSGALG00000000357,0.669596518543228,0.012296143425405,0.0812299649257366,Old-Biased
ENSGALG00000000364,0.717224722791073,0.00578793014072083,0.0529003332162723,Old-Biased
ENSGALG00000000424,0.865712653681412,0.00013098959963699,0.00749506115422904,Old-Biased
ENSGALG00000000469,0.64998490502941,0.016176556375725,0.0953410130599327,Old-Biased
ENSGALG00000000511,0.773257904259126,0.00193347275639267,0.0296250093469035,Old-Biased
ENSGALG00000000540,0.652786564102813,0.0155725025559562,0.0937935926972229,Old-Biased
ENSGALG00000000556,0.675199836690034,0.011329299501041,0.0776442197869227,Old-Biased
ENSGALG00000000579,0.759249608892112,0.0026110319932937,0.034394241580725,Old-Biased
ENSGALG00000000645,0.857307676461205,0.000179848639050917,0.00851645322678177,Old-Biased
ENSGALG00000000668,0.913340857929257,1.29465147193701e-05,0.00229403888237096,Old-Biased
ENSGALG00000000674,0.846101040167594,0.000266486150934885,0.0103085100498966,Old-Biased
ENSGALG00000000703,0.700414768350657,0.0076705762493653,0.0625604682075185,Old-Biased
ENSGALG00000000724,0.801274494993152,0.000992024288921391,0.0202572097362275,Old-Biased
ENSGALG00000000755,0.86291099460801,0.000145919837788065,0.00774432530405645,Old-Biased
ENSGALG00000000764,0.720026381864476,0.00551231150253608,0.0520259915522864,Old-Biased
ENSGALG00000000783,0.815282790360165,0.000682995804205645,0.0161363266774263,Old-Biased
ENSGALG00000000803,0.792206940599926,0.00124442470143124,0.0232504247787816,Old-Biased
ENSGALG00000000866,0.932952471443076,3.2808752555664e-06,0.00112246348804446,Old-Biased
ENSGALG00000000909,0.770456245185723,0.00205652368735631,0.0307806120290142,Old-Biased
ENSGALG00000000943,0.686406472983644,0.00956920215449472,0.0717102693514866,Old-Biased
ENSGALG00000001006,0.80967947221336,0.000795805749702566,0.0174539684355304,Old-Biased
ENSGALG00000001051,0.694811450203852,0.00839183072004195,0.0661828085358082,Old-Biased
ENSGALG00000001058,0.834894403873984,0.000383440723748286,0.0123533131703774,Old-Biased
ENSGALG00000001094,0.804076154066555,0.000922812210027002,0.0194587618797632,Old-Biased
ENSGALG00000001262,0.826489426653776,0.000495300880426996,0.0141334427853792,Old-Biased
ENSGALG00000001328,0.739637995378294,0.00385426713147741,0.0432071211289907,Old-Biased
ENSGALG00000001348,0.753646290745307,0.00292860721466943,0.0366025925601347,Old-Biased
ENSGALG00000001409,0.697972647262434,0.0079788536508454,0.0646830004890101,Old-Biased
ENSGALG00000001416,0.801274494993152,0.000992024288921391,0.0202572097362275,Old-Biased
ENSGALG00000001433,0.711621404644268,0.00637080546806927,0.0560814654424753,Old-Biased
ENSGALG00000001446,0.784464540552736,0.0014975644379354,0.0251563347326579,Old-Biased
ENSGALG00000001449,0.697613109277255,0.00802502545662851,0.0646830004890101,Old-Biased
ENSGALG00000001473,0.666794859469826,0.0128023014663993,0.0828792480317402,Old-Biased
ENSGALG00000001480,0.790067858699541,0.00131071979856552,0.023605848700067,Old-Biased
ENSGALG00000001518,0.717224722791073,0.00578793014072083,0.0529003332162723,Old-Biased
ENSGALG00000001527,0.826489426653776,0.000495300880426996,0.0141334427853792,Old-Biased
ENSGALG00000001533,0.834894403873984,0.000383440723748286,0.0123533131703774,Old-Biased
ENSGALG00000001534,0.678001495763436,0.0108680182534311,0.0762914048129033,Old-Biased
ENSGALG00000001561,0.647183245956007,0.0167979978805396,0.0974869544192333,Old-Biased
ENSGALG00000001568,0.675199836690034,0.011329299501041,0.0776442197869227,Old-Biased
ENSGALG00000001603,0.829291085727178,0.000455476152370384,0.0135974483965789,Old-Biased
ENSGALG00000001606,0.652786564102813,0.0155725025559562,0.0937935926972229,Old-Biased
ENSGALG00000001620,0.770456245185723,0.00205652368735631,0.0307806120290142,Old-Biased
ENSGALG00000001633,0.692009791130449,0.00877127285824008,0.0679078249616813,Old-Biased
ENSGALG00000001693,0.658389882249618,0.0144153260320504,0.0893717673747774,Old-Biased
ENSGALG00000001709,0.82088610850697,0.000583201499846203,0.0151109709370528,Old-Biased
ENSGALG00000001765,0.658389882249618,0.0144153260320504,0.0893717673747774,Old-Biased
ENSGALG00000001788,0.706018086497463,0.0069976342980698,0.0592721745555859,Old-Biased
ENSGALG00000001944,0.731233018158086,0.00450924673431232,0.0472245801936656,Old-Biased
ENSGALG00000001950,0.801274494993152,0.000992024288921391,0.0202572097362275,Old-Biased
ENSGALG00000001954,0.787266199626139,0.00140170396354152,0.0244043102115169,Old-Biased
ENSGALG00000001955,0.783176276048425,0.00154332990382388,0.0258855302647468,Old-Biased
ENSGALG00000001964,0.804076154066555,0.000922812210027002,0.0194587618797632,Old-Biased
ENSGALG00000001986,0.700414768350657,0.0076705762493653,0.0625604682075185,Old-Biased
ENSGALG00000001988,0.76765458611232,0.00218559950709332,0.0314280054776534,Old-Biased
ENSGALG00000002024,0.804076154066555,0.000922812210027002,0.0194587618797632,Old-Biased
ENSGALG00000002028,0.70321642742406,0.00732820458088792,0.0613625423213679,Old-Biased
ENSGALG00000002046,0.918944176076062,9.06305712972675e-06,0.00187861784202223,Old-Biased
ENSGALG00000002048,0.80967947221336,0.000795805749702566,0.0174539684355304,Old-Biased
ENSGALG00000002091,0.66119154132302,0.0138615903487571,0.0869197668786789,Old-Biased
ENSGALG00000002103,0.773257904259126,0.00193347275639267,0.0296250093469035,Old-Biased
ENSGALG00000002105,0.663993200396423,0.013324016545376,0.0850349009863653,Old-Biased
ENSGALG00000002112,0.801274494993152,0.000992024288921391,0.0202572097362275,Old-Biased
ENSGALG00000002113,0.647183245956007,0.0167979978805396,0.0974869544192333,Old-Biased
ENSGALG00000002142,0.834894403873984,0.000383440723748286,0.0123533131703774,Old-Biased
ENSGALG00000002159,0.941357448663283,1.59653108605753e-06,0.000974416139523777,Old-Biased
ENSGALG00000002164,0.857307676461205,0.000179848639050917,0.00851645322678177,Old-Biased
ENSGALG00000002169,0.700414768350657,0.0076705762493653,0.0625604682075185,Old-Biased
ENSGALG00000002187,0.714423063717671,0.00607400698675665,0.0544282551031881,Old-Biased
ENSGALG00000002189,0.739637995378294,0.00385426713147741,0.0432071211289907,Old-Biased
ENSGALG00000002216,0.652786564102813,0.0155725025559562,0.0937935926972229,Old-Biased
ENSGALG00000002263,0.80967947221336,0.000795805749702566,0.0174539684355304,Old-Biased
ENSGALG00000002289,0.745241313525099,0.00346028481263386,0.0405706392226208,Old-Biased
ENSGALG00000002374,0.739637995378294,0.00385426713147741,0.0432071211289907,Old-Biased
ENSGALG00000002407,0.762051267965515,0.00246264462429852,0.0333595731720636,Old-Biased
ENSGALG00000002447,0.725629700011281,0.00499140878282898,0.0495801237686792,Old-Biased
ENSGALG00000002457,0.818084449433568,0.000631543198196677,0.0154869053022069,Old-Biased
ENSGALG00000002551,0.82088610850697,0.000583201499846203,0.0151109709370528,Old-Biased
ENSGALG00000002555,0.711621404644268,0.00637080546806927,0.0560814654424753,Old-Biased
ENSGALG00000002557,0.893729244415439,3.82479582825314e-05,0.00392702868870928,Old-Biased
ENSGALG00000002577,0.655588223176215,0.0149855281449889,0.0914616734449158,Old-Biased
ENSGALG00000002598,0.663993200396423,0.013324016545376,0.0850349009863653,Old-Biased
ENSGALG00000002615,0.658389882249618,0.0144153260320504,0.0893717673747774,Old-Biased
ENSGALG00000002728,0.728431359084684,0.00474561165167856,0.0483629773704458,Old-Biased
ENSGALG00000002766,0.748042972598502,0.00327538357811879,0.0389430346203605,Old-Biased
ENSGALG00000002775,0.708819745570865,0.00667859167387521,0.05768161016446,Old-Biased
ENSGALG00000002878,0.879720949048426,7.34965891403972e-05,0.00531206268616057,Old-Biased
ENSGALG00000002880,0.82088610850697,0.000583201499846203,0.0151109709370528,Old-Biased
ENSGALG00000002904,0.82088610850697,0.000583201499846203,0.0151109709370528,Old-Biased
ENSGALG00000002911,0.669596518543228,0.012296143425405,0.0812299649257366,Old-Biased
ENSGALG00000002944,0.776059563332528,0.00181624638561561,0.0285454689447398,Old-Biased
ENSGALG00000002958,0.784464540552736,0.0014975644379354,0.0251563347326579,Old-Biased
ENSGALG00000003014,0.885324267195231,5.71699571422622e-05,0.0046523640678881,Old-Biased
ENSGALG00000003015,0.742439654451697,0.00365316801106226,0.0420248207010785,Old-Biased
ENSGALG00000003021,0.678001495763436,0.0108680182534311,0.0762914048129033,Old-Biased
ENSGALG00000003034,0.731233018158086,0.00450924673431232,0.0472245801936656,Old-Biased
ENSGALG00000003042,0.644381586882605,0.0174371364345691,0.0997731150365503,Old-Biased
ENSGALG00000003107,0.672398177616631,0.011805242279175,0.0794683772542991,Old-Biased
ENSGALG00000003122,0.823687767580373,0.000537832305178799,0.014661602244899,Old-Biased
ENSGALG00000003137,0.678001495763436,0.0108680182534311,0.0762914048129033,Old-Biased
ENSGALG00000003169,0.890927585342036,4.38882222818749e-05,0.00408606788125999,Old-Biased
ENSGALG00000003185,0.795671176846347,0.00114266870733687,0.0221790784784503,Old-Biased
ENSGALG00000003217,0.770456245185723,0.00205652368735631,0.0307806120290142,Old-Biased
ENSGALG00000003297,0.708819745570865,0.00667859167387521,0.05768161016446,Old-Biased
ENSGALG00000003308,0.683604813910242,0.00998826187442078,0.0731540299682578,Old-Biased
ENSGALG00000003314,0.82088610850697,0.000583201499846203,0.0151109709370528,Old-Biased
ENSGALG00000003321,0.66119154132302,0.0138615903487571,0.0869197668786789,Old-Biased
ENSGALG00000003362,0.868514312754815,0.000117305024999481,0.00685485640768241,Old-Biased
ENSGALG00000003370,0.700414768350657,0.0076705762493653,0.0625604682075185,Old-Biased
ENSGALG00000003397,0.683604813910242,0.00998826187442078,0.0731540299682578,Old-Biased
ENSGALG00000003398,0.666794859469826,0.0128023014663993,0.0828792480317402,Old-Biased
ENSGALG00000003424,0.788810637746615,0.00135095656677322,0.0242509948408016,Old-Biased
ENSGALG00000003446,0.748042972598502,0.00327538357811879,0.0389430346203605,Old-Biased
ENSGALG00000003473,0.86291099460801,0.000145919837788065,0.00774432530405645,Old-Biased
ENSGALG00000003475,0.734034677231489,0.00428206472404103,0.0455840727309251,Old-Biased
ENSGALG00000003478,0.76765458611232,0.00218559950709332,0.0314280054776534,Old-Biased
ENSGALG00000003495,0.694811450203852,0.00839183072004195,0.0661828085358082,Old-Biased
ENSGALG00000003505,0.722828040937878,0.00524689036242431,0.0506078468143932,Old-Biased
ENSGALG00000003529,0.868514312754815,0.000117305024999481,0.00685485640768241,Old-Biased
ENSGALG00000003537,0.720026381864476,0.00551231150253608,0.0520259915522864,Old-Biased
ENSGALG00000003548,0.725629700011281,0.00499140878282898,0.0495801237686792,Old-Biased
ENSGALG00000003560,0.647183245956007,0.0167979978805396,0.0974869544192333,Old-Biased
ENSGALG00000003568,0.734034677231489,0.00428206472404103,0.0455840727309251,Old-Biased
ENSGALG00000003584,0.98058067569092,3.94659314830182e-09,2.16786361636219e-05,Old-Biased
ENSGALG00000003589,0.647183245956007,0.0167979978805396,0.0974869544192333,Old-Biased
ENSGALG00000003602,0.672398177616631,0.011805242279175,0.0794683772542991,Old-Biased
ENSGALG00000003658,0.697613109277255,0.00802502545662851,0.0646830004890101,Old-Biased
ENSGALG00000003695,0.692009791130449,0.00877127285824008,0.0679078249616813,Old-Biased
ENSGALG00000003770,0.663993200396423,0.013324016545376,0.0850349009863653,Old-Biased
ENSGALG00000003799,0.694811450203852,0.00839183072004195,0.0661828085358082,Old-Biased
ENSGALG00000003849,0.666794859469826,0.0128023014663993,0.0828792480317402,Old-Biased
ENSGALG00000003883,0.876919289975023,8.29539312280039e-05,0.00573164709730095,Old-Biased
ENSGALG00000003895,0.706989894371767,0.00688567644071661,0.0592721745555859,Old-Biased
ENSGALG00000003908,0.700295394838695,0.00768543037076421,0.0626351172501599,Old-Biased
ENSGALG00000003928,0.892059853871604,4.15335821488606e-05,0.00408606788125999,Old-Biased
ENSGALG00000003929,0.834894403873984,0.000383440723748286,0.0123533131703774,Old-Biased
ENSGALG00000003936,0.742439654451697,0.00365316801106226,0.0420248207010785,Old-Biased
ENSGALG00000003972,0.832092744800581,0.000418230696606868,0.0130902633416611,Old-Biased
ENSGALG00000003980,0.76765458611232,0.00218559950709332,0.0314280054776534,Old-Biased
ENSGALG00000004046,0.725629700011281,0.00499140878282898,0.0495801237686792,Old-Biased
ENSGALG00000004101,0.750844631671905,0.00309823355061804,0.0374446576315619,Old-Biased
ENSGALG00000004111,0.647183245956007,0.0167979978805396,0.0974869544192333,Old-Biased
ENSGALG00000004134,0.829291085727178,0.000455476152370384,0.0135974483965789,Old-Biased
ENSGALG00000004162,0.728431359084684,0.00474561165167856,0.0483629773704458,Old-Biased
ENSGALG00000004170,0.717224722791073,0.00578793014072083,0.0529003332162723,Old-Biased
ENSGALG00000004180,0.742439654451697,0.00365316801106226,0.0420248207010785,Old-Biased
ENSGALG00000004193,0.795671176846347,0.00114266870733687,0.0221790784784503,Old-Biased
ENSGALG00000004197,0.714423063717671,0.00607400698675665,0.0544282551031881,Old-Biased
ENSGALG00000004198,0.848902699240997,0.000242242748157305,0.0100048076363014,Old-Biased
ENSGALG00000004220,0.918944176076062,9.06305712972675e-06,0.00187861784202223,Old-Biased
ENSGALG00000004244,0.734034677231489,0.00428206472404103,0.0455840727309251,Old-Biased
ENSGALG00000004246,0.764852927038918,0.00232090404900123,0.0325222600539891,Old-Biased
ENSGALG00000004294,0.728431359084684,0.00474561165167856,0.0483629773704458,Old-Biased
ENSGALG00000004297,0.694811450203852,0.00839183072004195,0.0661828085358082,Old-Biased
ENSGALG00000004321,0.75644794981871,0.00276628033493579,0.035296580440888,Old-Biased
ENSGALG00000004322,0.721602556953463,0.00536175107795927,0.051670348546018,Old-Biased
ENSGALG00000004325,0.655588223176215,0.0149855281449889,0.0914616734449158,Old-Biased
ENSGALG00000004339,0.851704358314399,0.000219787391223285,0.00935885379836825,Old-Biased
ENSGALG00000004360,0.884594786615847,5.91130344338516e-05,0.00477511614919333,Old-Biased
ENSGALG00000004369,0.655588223176215,0.0149855281449889,0.0914616734449158,Old-Biased
ENSGALG00000004390,0.784464540552736,0.0014975644379354,0.0251563347326579,Old-Biased
ENSGALG00000004393,0.64998490502941,0.016176556375725,0.0953410130599327,Old-Biased
ENSGALG00000004424,0.731233018158086,0.00450924673431232,0.0472245801936656,Old-Biased
ENSGALG00000004492,0.76765458611232,0.00218559950709332,0.0314280054776534,Old-Biased
ENSGALG00000004508,0.750844631671905,0.00309823355061804,0.0374446576315619,Old-Biased
ENSGALG00000004531,0.678001495763436,0.0108680182534311,0.0762914048129033,Old-Biased
ENSGALG00000004545,0.897741763768875,3.11982023527962e-05,0.00376073687281355,Old-Biased
ENSGALG00000004562,0.818084449433568,0.000631543198196677,0.0154869053022069,Old-Biased
ENSGALG00000004572,0.75644794981871,0.00276628033493579,0.035296580440888,Old-Biased
ENSGALG00000004593,0.686406472983644,0.00956920215449472,0.0717102693514866,Old-Biased
ENSGALG00000004614,0.790067858699541,0.00131071979856552,0.023605848700067,Old-Biased
ENSGALG00000004645,0.680803154836839,0.0104211034595863,0.0750237500701278,Old-Biased
ENSGALG00000004655,0.666794859469826,0.0128023014663993,0.0828792480317402,Old-Biased
ENSGALG00000004695,0.871315971828218,0.000104787372128972,0.00665430098386642,Old-Biased
ENSGALG00000004728,0.762051267965515,0.00246264462429852,0.0333595731720636,Old-Biased
ENSGALG00000004729,0.753646290745307,0.00292860721466943,0.0366025925601347,Old-Biased
ENSGALG00000004734,0.644381586882605,0.0174371364345691,0.0997731150365503,Old-Biased
ENSGALG00000004796,0.686406472983644,0.00956920215449472,0.0717102693514866,Old-Biased
ENSGALG00000004812,0.837696062947386,0.000350986063533678,0.0121638261639779,Old-Biased
ENSGALG00000004814,0.70321642742406,0.00732820458088792,0.0613625423213679,Old-Biased
ENSGALG00000004816,0.728431359084684,0.00474561165167856,0.0483629773704458,Old-Biased
ENSGALG00000004834,0.781662881479334,0.00159848368390133,0.0264472014327409,Old-Biased
ENSGALG00000004858,0.826489426653776,0.000495300880426996,0.0141334427853792,Old-Biased
ENSGALG00000004879,0.675199836690034,0.011329299501041,0.0776442197869227,Old-Biased
ENSGALG00000004930,0.946960766810089,9.29023135082116e-07,0.000680416544134162,Old-Biased
ENSGALG00000004945,0.902134221635647,2.47192897390878e-05,0.0032329299651622,Old-Biased
ENSGALG00000004953,0.781662881479334,0.00159848368390133,0.0264472014327409,Old-Biased
ENSGALG00000004960,0.80967947221336,0.000795805749702566,0.0174539684355304,Old-Biased
ENSGALG00000004971,0.930150812369673,4.08688690349332e-06,0.00112246348804446,Old-Biased
ENSGALG00000004986,0.728431359084684,0.00474561165167856,0.0483629773704458,Old-Biased
ENSGALG00000005000,0.64998490502941,0.016176556375725,0.0953410130599327,Old-Biased
ENSGALG00000005024,0.812481131286762,0.000737701399658368,0.0169903303493646,Old-Biased
ENSGALG00000005030,0.776059563332528,0.00181624638561561,0.0285454689447398,Old-Biased
ENSGALG00000005034,0.694811450203852,0.00839183072004195,0.0661828085358082,Old-Biased
ENSGALG00000005074,0.725629700011281,0.00499140878282898,0.0495801237686792,Old-Biased
ENSGALG00000005086,0.851704358314399,0.000219787391223285,0.00935885379836825,Old-Biased
ENSGALG00000005128,0.762051267965515,0.00246264462429852,0.0333595731720636,Old-Biased
ENSGALG00000005158,0.837696062947386,0.000350986063533678,0.0121638261639779,Old-Biased
ENSGALG00000005169,0.762051267965515,0.00246264462429852,0.0333595731720636,Old-Biased
ENSGALG00000005170,0.753646290745307,0.00292860721466943,0.0366025925601347,Old-Biased
ENSGALG00000005173,0.840497722020789,0.000320750146854646,0.0114780492291373,Old-Biased
ENSGALG00000005232,0.700414768350657,0.0076705762493653,0.0625604682075185,Old-Biased
ENSGALG00000005241,0.678001495763436,0.0108680182534311,0.0762914048129033,Old-Biased
ENSGALG00000005247,0.64998490502941,0.016176556375725,0.0953410130599327,Old-Biased
ENSGALG00000005309,0.834894403873984,0.000383440723748286,0.0123533131703774,Old-Biased
ENSGALG00000005360,0.770456245185723,0.00205652368735631,0.0307806120290142,Old-Biased
ENSGALG00000005398,0.804076154066555,0.000922812210027002,0.0194587618797632,Old-Biased
ENSGALG00000005402,0.764852927038918,0.00232090404900123,0.0325222600539891,Old-Biased
ENSGALG00000005411,0.949762425883491,6.93047464430838e-07,0.000680416544134162,Old-Biased
ENSGALG00000005418,0.86291099460801,0.000145919837788065,0.00774432530405645,Old-Biased
ENSGALG00000005481,0.885324267195231,5.71699571422622e-05,0.0046523640678881,Old-Biased
ENSGALG00000005483,0.76765458611232,0.00218559950709332,0.0314280054776534,Old-Biased
ENSGALG00000005502,0.857307676461205,0.000179848639050917,0.00851645322678177,Old-Biased
ENSGALG00000005505,0.80967947221336,0.000795805749702566,0.0174539684355304,Old-Biased
ENSGALG00000005516,0.666794859469826,0.0128023014663993,0.0828792480317402,Old-Biased
ENSGALG00000005517,0.700414768350657,0.0076705762493653,0.0625604682075185,Old-Biased
ENSGALG00000005541,0.675199836690034,0.011329299501041,0.0776442197869227,Old-Biased
ENSGALG00000005551,0.930150812369673,4.08688690349332e-06,0.00112246348804446,Old-Biased
ENSGALG00000005597,0.759249608892112,0.0026110319932937,0.034394241580725,Old-Biased
ENSGALG00000005613,0.778127063900717,0.00173335829192304,0.0278809285432892,Old-Biased
ENSGALG00000005678,0.885324267195231,5.71699571422622e-05,0.0046523640678881,Old-Biased
ENSGALG00000005702,0.851704358314399,0.000219787391223285,0.00935885379836825,Old-Biased
ENSGALG00000005739,0.675199836690034,0.011329299501041,0.0776442197869227,Old-Biased
ENSGALG00000005752,0.697613109277255,0.00802502545662851,0.0646830004890101,Old-Biased
ENSGALG00000005754,0.761375926234362,0.00249779744789823,0.0337940920721798,Old-Biased
ENSGALG00000005767,0.753646290745307,0.00292860721466943,0.0366025925601347,Old-Biased
ENSGALG00000005797,0.776059563332528,0.00181624638561561,0.0285454689447398,Old-Biased
ENSGALG00000005815,0.64998490502941,0.016176556375725,0.0953410130599327,Old-Biased
ENSGALG00000005855,0.82088610850697,0.000583201499846203,0.0151109709370528,Old-Biased
ENSGALG00000005860,0.647183245956007,0.0167979978805396,0.0974869544192333,Old-Biased
ENSGALG00000005872,0.846101040167594,0.000266486150934885,0.0103085100498966,Old-Biased
ENSGALG00000005878,0.647183245956007,0.0167979978805396,0.0974869544192333,Old-Biased
ENSGALG00000005914,0.734034677231489,0.00428206472404103,0.0455840727309251,Old-Biased
ENSGALG00000005933,0.818084449433568,0.000631543198196677,0.0154869053022069,Old-Biased
ENSGALG00000005969,0.851704358314399,0.000219787391223285,0.00935885379836825,Old-Biased
ENSGALG00000006015,0.672398177616631,0.011805242279175,0.0794683772542991,Old-Biased
ENSGALG00000006035,0.714423063717671,0.00607400698675665,0.0544282551031881,Old-Biased
ENSGALG00000006037,0.75644794981871,0.00276628033493579,0.035296580440888,Old-Biased
ENSGALG00000006053,0.722828040937878,0.00524689036242431,0.0506078468143932,Old-Biased
ENSGALG00000006054,0.918944176076062,9.06305712972675e-06,0.00187861784202223,Old-Biased
ENSGALG00000006080,0.879720949048426,7.34965891403972e-05,0.00531206268616057,Old-Biased
ENSGALG00000006117,0.706018086497463,0.0069976342980698,0.0592721745555859,Old-Biased
ENSGALG00000006119,0.837696062947386,0.000350986063533678,0.0121638261639779,Old-Biased
ENSGALG00000006174,0.717224722791073,0.00578793014072083,0.0529003332162723,Old-Biased
ENSGALG00000006190,0.781662881479334,0.00159848368390133,0.0264472014327409,Old-Biased
ENSGALG00000006236,0.750844631671905,0.00309823355061804,0.0374446576315619,Old-Biased
ENSGALG00000006334,0.823687767580373,0.000537832305178799,0.014661602244899,Old-Biased
ENSGALG00000006378,0.647183245956007,0.0167979978805396,0.0974869544192333,Old-Biased
ENSGALG00000006379,0.812481131286762,0.000737701399658368,0.0169903303493646,Old-Biased
ENSGALG00000006388,0.644381586882605,0.0174371364345691,0.0997731150365503,Old-Biased
ENSGALG00000006425,0.784464540552736,0.0014975644379354,0.0251563347326579,Old-Biased
ENSGALG00000006426,0.776059563332528,0.00181624638561561,0.0285454689447398,Old-Biased
ENSGALG00000006453,0.885324267195231,5.71699571422622e-05,0.0046523640678881,Old-Biased
ENSGALG00000006454,0.816296243467674,0.000664015683543111,0.0161363266774263,Old-Biased
ENSGALG00000006460,0.700414768350657,0.0076705762493653,0.0625604682075185,Old-Biased
ENSGALG00000006503,0.692009791130449,0.00877127285824008,0.0679078249616813,Old-Biased
ENSGALG00000006507,0.739637995378294,0.00385426713147741,0.0432071211289907,Old-Biased
ENSGALG00000006516,0.692009791130449,0.00877127285824008,0.0679078249616813,Old-Biased
ENSGALG00000006546,0.80967947221336,0.000795805749702566,0.0174539684355304,Old-Biased
ENSGALG00000006613,0.851704358314399,0.000219787391223285,0.00935885379836825,Old-Biased
ENSGALG00000006677,0.868514312754815,0.000117305024999481,0.00685485640768241,Old-Biased
ENSGALG00000006690,0.764852927038918,0.00232090404900123,0.0325222600539891,Old-Biased
ENSGALG00000006702,0.64998490502941,0.016176556375725,0.0953410130599327,Old-Biased
ENSGALG00000006724,0.759249608892112,0.0026110319932937,0.034394241580725,Old-Biased
ENSGALG00000006738,0.776059563332528,0.00181624638561561,0.0285454689447398,Old-Biased
ENSGALG00000006763,0.66119154132302,0.0138615903487571,0.0869197668786789,Old-Biased
ENSGALG00000006805,0.694811450203852,0.00839183072004195,0.0661828085358082,Old-Biased
ENSGALG00000006856,0.717224722791073,0.00578793014072083,0.0529003332162723,Old-Biased
ENSGALG00000006922,0.789012557774926,0.00134442979001941,0.0241733317072885,Old-Biased
ENSGALG00000006966,0.652786564102813,0.0155725025559562,0.0937935926972229,Old-Biased
ENSGALG00000006995,0.778861222405931,0.00170464777647552,0.0274593262058066,Old-Biased
ENSGALG00000007030,0.658389882249618,0.0144153260320504,0.0893717673747774,Old-Biased
ENSGALG00000007042,0.742439654451697,0.00365316801106226,0.0420248207010785,Old-Biased
ENSGALG00000007077,0.655588223176215,0.0149855281449889,0.0914616734449158,Old-Biased
ENSGALG00000007079,0.759249608892112,0.0026110319932937,0.034394241580725,Old-Biased
ENSGALG00000007114,0.672398177616631,0.011805242279175,0.0794683772542991,Old-Biased
ENSGALG00000007132,0.683604813910242,0.00998826187442078,0.0731540299682578,Old-Biased
ENSGALG00000007174,0.725629700011281,0.00499140878282898,0.0495801237686792,Old-Biased
ENSGALG00000007217,0.663993200396423,0.013324016545376,0.0850349009863653,Old-Biased
ENSGALG00000007222,0.82088610850697,0.000583201499846203,0.0151109709370528,Old-Biased
ENSGALG00000007234,0.652786564102813,0.0155725025559562,0.0937935926972229,Old-Biased
ENSGALG00000007248,0.876919289975023,8.29539312280039e-05,0.00573164709730095,Old-Biased
ENSGALG00000007266,0.734034677231489,0.00428206472404103,0.0455840727309251,Old-Biased
ENSGALG00000007334,0.683604813910242,0.00998826187442078,0.0731540299682578,Old-Biased
ENSGALG00000007367,0.801274494993152,0.000992024288921391,0.0202572097362275,Old-Biased
ENSGALG00000007462,0.644381586882605,0.0174371364345691,0.0997731150365503,Old-Biased
ENSGALG00000007478,0.664907162563923,0.0131520935365741,0.0850349009863653,Old-Biased
ENSGALG00000007503,0.672417584662437,0.0118018943258273,0.0794683772542991,Old-Biased
ENSGALG00000007522,0.76765458611232,0.00218559950709332,0.0314280054776534,Old-Biased
ENSGALG00000007538,0.67005939426049,0.0122139951691476,0.0812299649257366,Old-Biased
ENSGALG00000007546,0.647183245956007,0.0167979978805396,0.0974869544192333,Old-Biased
ENSGALG00000007575,0.846101040167594,0.000266486150934885,0.0103085100498966,Old-Biased
ENSGALG00000007620,0.818084449433568,0.000631543198196677,0.0154869053022069,Old-Biased
ENSGALG00000007625,0.826489426653776,0.000495300880426996,0.0141334427853792,Old-Biased
ENSGALG00000007636,0.654840115660524,0.015140609812013,0.0923568791753332,Old-Biased
ENSGALG00000007647,0.82088610850697,0.000583201499846203,0.0151109709370528,Old-Biased
ENSGALG00000007668,0.798472835919749,0.00106525505658111,0.0213556424299271,Old-Biased
ENSGALG00000007694,0.711621404644268,0.00637080546806927,0.0560814654424753,Old-Biased
ENSGALG00000007716,0.739637995378294,0.00385426713147741,0.0432071211289907,Old-Biased
ENSGALG00000007767,0.669596518543228,0.012296143425405,0.0812299649257366,Old-Biased
ENSGALG00000007768,0.734034677231489,0.00428206472404103,0.0455840727309251,Old-Biased
ENSGALG00000007780,0.776059563332528,0.00181624638561561,0.0285454689447398,Old-Biased
ENSGALG00000007788,0.70321642742406,0.00732820458088792,0.0613625423213679,Old-Biased
ENSGALG00000007796,0.722828040937878,0.00524689036242431,0.0506078468143932,Old-Biased
ENSGALG00000007804,0.764852927038918,0.00232090404900123,0.0325222600539891,Old-Biased
ENSGALG00000007837,0.659220318688243,0.0142494906030073,0.0893011430488521,Old-Biased
ENSGALG00000007861,0.913340857929257,1.29465147193701e-05,0.00229403888237096,Old-Biased
ENSGALG00000007868,0.902134221635647,2.47192897390878e-05,0.0032329299651622,Old-Biased
ENSGALG00000007877,0.851704358314399,0.000219787391223285,0.00935885379836825,Old-Biased
ENSGALG00000007902,0.720026381864476,0.00551231150253608,0.0520259915522864,Old-Biased
ENSGALG00000007956,0.722828040937878,0.00524689036242431,0.0506078468143932,Old-Biased
ENSGALG00000008076,0.840497722020789,0.000320750146854646,0.0114780492291373,Old-Biased
ENSGALG00000008113,0.734034677231489,0.00428206472404103,0.0455840727309251,Old-Biased
ENSGALG00000008152,0.689208132057047,0.0091636349270731,0.0698623825876648,Old-Biased
