,rho,p,adjusted_p,class
Nfu_g_1_018265,-0.568736791900734,0.003011074691176,0.0443339362776568,Young-Biased
Nfu_g_1_018280,-0.600115373522843,0.00151763370081223,0.0298970821895594,Young-Biased
Nfu_g_1_018284,-0.529513564873097,0.00648735270484073,0.0679526193998592,Young-Biased
Nfu_g_1_018318,-0.517746596764806,0.00802851249004288,0.0773124686723371,Young-Biased
Nfu_g_1_018393,-0.635416277847716,0.000642456892150571,0.0183461249115851,Young-Biased
Nfu_g_1_018437,-0.560892146495206,0.00353693583478439,0.0483413754301773,Young-Biased
Nfu_g_1_018514,-0.811920799472082,8.35166155631541e-07,0.000636589341242534,Young-Biased
Nfu_g_1_018521,-0.517746596764806,0.00802851249004288,0.0773124686723371,Young-Biased
Nfu_g_1_018523,-0.553047501089679,0.0041386714192597,0.0531907848163999,Young-Biased
Nfu_g_1_018548,-0.549125178386915,0.00447062450416546,0.0550303331823299,Young-Biased
Nfu_g_1_018627,-0.733474345416808,3.02432640605156e-05,0.00389195459189154,Young-Biased
Nfu_g_1_018647,-0.541280532981388,0.00520231296397148,0.0605754631727302,Young-Biased
Nfu_g_1_018652,-0.635416277847716,0.000642456892150571,0.0183461249115851,Young-Biased
Nfu_g_1_018674,-0.647183245956007,0.000471060895674947,0.01540509047935,Young-Biased
Nfu_g_1_018703,-0.549125178386915,0.00447062450416546,0.0550303331823299,Young-Biased
Nfu_g_1_018716,-0.502057305953751,0.0105481500555574,0.0904949081389767,Young-Biased
Nfu_g_1_018840,-0.604037696225607,0.00138617552898671,0.0286158610765194,Young-Biased
Nfu_g_1_018916,-0.647183245956007,0.000471060895674947,0.01540509047935,Young-Biased
Nfu_g_1_018937,-0.827610090283137,3.32965310364923e-07,0.000465219103179062,Young-Biased
Nfu_g_1_018982,-0.764852927038918,8.48639883991172e-06,0.00210229315261713,Young-Biased
Nfu_g_1_019033,-0.505979628656515,0.00986389635924509,0.0871135018037073,Young-Biased
Nfu_g_1_019101,-0.694251118389172,0.000118214993862071,0.00765615930836118,Young-Biased
Nfu_g_1_019102,-0.741318990822336,2.23844262336007e-05,0.00321459825432973,Young-Biased
Nfu_g_1_019129,-0.541280532981388,0.00520231296397148,0.0605754631727302,Young-Biased
Nfu_g_1_019380,-0.60796001892837,0.00126462151263413,0.0270067555359732,Young-Biased
Nfu_g_1_019406,-0.549125178386915,0.00447062450416546,0.0550303331823299,Young-Biased
Nfu_g_1_019515,-0.623649309739425,0.000865446019502541,0.0216012710510093,Young-Biased
Nfu_g_1_019638,-0.556969823792443,0.00382780265983718,0.0503714429698895,Young-Biased
Nfu_g_1_019660,-0.553047501089679,0.0041386714192597,0.0531907848163999,Young-Biased
Nfu_g_1_019673,-0.56481446919797,0.00326502791445584,0.0462188022919186,Young-Biased
Nfu_g_1_019830,-0.592270728117316,0.00181290659433958,0.0328411178122686,Young-Biased
Nfu_g_1_019900,-0.525591242170333,0.00697080312704994,0.0707722215019855,Young-Biased
Nfu_g_1_019911,-0.807998476769318,1.03729654089856e-06,0.000734183673125986,Young-Biased
Nfu_g_1_020017,-0.580503760009025,0.00234747104401285,0.0386396853407364,Young-Biased
Nfu_g_1_020018,-0.600115373522843,0.00151763370081223,0.0298970821895594,Young-Biased
Nfu_g_1_020054,-0.60796001892837,0.00126462151263413,0.0270067555359732,Young-Biased
Nfu_g_1_020115,-0.580503760009025,0.00234747104401285,0.0386396853407364,Young-Biased
Nfu_g_1_020118,-0.658950214064298,0.000340868912191316,0.0132457649055049,Young-Biased
Nfu_g_1_020148,-0.513824274062042,0.00860563584666902,0.0809812398904495,Young-Biased
Nfu_g_1_020160,-0.63933860055048,0.000580143072376225,0.0174201142550788,Young-Biased
Nfu_g_1_020181,-0.749163636227863,1.63907977338068e-05,0.00280028301283264,Young-Biased
Nfu_g_1_020231,-0.666794859469826,0.000272620134635239,0.0116943416194831,Young-Biased
Nfu_g_1_020256,-0.52166891946757,0.00748405266116143,0.0742337115309796,Young-Biased
Nfu_g_1_020359,-0.505979628656515,0.00986389635924509,0.0871135018037073,Young-Biased
Nfu_g_1_020367,-0.505979628656515,0.00986389635924509,0.0871135018037073,Young-Biased
Nfu_g_1_020369,-0.745241313525099,1.9181100559793e-05,0.0029697738351092,Young-Biased
Nfu_g_1_020462,-0.529513564873097,0.00648735270484073,0.0679526193998592,Young-Biased
Nfu_g_1_020538,-0.686406472983644,0.000151445884441612,0.00852657539165877,Young-Biased
Nfu_g_1_020555,-0.796231508661027,1.93202745706439e-06,0.00100760316168691,Young-Biased
Nfu_g_1_020559,-0.596193050820079,0.001659649132134,0.0311467107013557,Young-Biased
Nfu_g_1_020586,-0.502057305953751,0.0105481500555574,0.0904949081389767,Young-Biased
Nfu_g_1_020587,-0.56481446919797,0.00326502791445584,0.0462188022919186,Young-Biased
Nfu_g_1_020655,-0.56481446919797,0.00326502791445584,0.0462188022919186,Young-Biased
Nfu_g_1_020696,-0.588348405414552,0.00197812334892898,0.0347539437314491,Young-Biased
Nfu_g_1_020721,-0.745241313525099,1.9181100559793e-05,0.0029697738351092,Young-Biased
Nfu_g_1_020732,-0.615804664333898,0.00104876682722994,0.0241679778860965,Young-Biased
Nfu_g_1_020762,-0.709940409200226,7.03476526043794e-05,0.00553234039410155,Young-Biased
Nfu_g_1_020789,-0.600115373522843,0.00151763370081223,0.0298970821895594,Young-Biased
Nfu_g_1_020814,-0.627571632442189,0.000784665274296931,0.0203540528874563,Young-Biased
Nfu_g_1_020834,-0.666794859469826,0.000272620134635239,0.0116943416194831,Young-Biased
Nfu_g_1_020850,-0.560892146495206,0.00353693583478439,0.0483413754301773,Young-Biased
Nfu_g_1_020955,-0.572659114603497,0.00277411020036013,0.0426180743804164,Young-Biased
Nfu_g_1_020989,-0.619726987036662,0.000953310684604121,0.0227075855138034,Young-Biased
Nfu_g_1_021150,-0.764852927038918,8.48639883991172e-06,0.00210229315261713,Young-Biased
Nfu_g_1_021161,-0.529513564873097,0.00648735270484073,0.0679526193998592,Young-Biased
Nfu_g_1_021218,-0.647183245956007,0.000471060895674947,0.01540509047935,Young-Biased
Nfu_g_1_021233,-0.553047501089679,0.0041386714192597,0.0531907848163999,Young-Biased
Nfu_g_1_021301,-0.651105568658771,0.000423546815197896,0.0145222331896054,Young-Biased
Nfu_g_1_021360,-0.592270728117316,0.00181290659433958,0.0328411178122686,Young-Biased
Nfu_g_1_021367,-0.658950214064298,0.000340868912191316,0.0132457649055049,Young-Biased
Nfu_g_1_021410,-0.556969823792443,0.00382780265983718,0.0503714429698895,Young-Biased
Nfu_g_1_021425,-0.580503760009025,0.00234747104401285,0.0386396853407364,Young-Biased
Nfu_g_1_021480,-0.709940409200226,7.03476526043794e-05,0.00553234039410155,Young-Biased
Nfu_g_1_021485,-0.529513564873097,0.00648735270484073,0.0679526193998592,Young-Biased
Nfu_g_1_021511,-0.709940409200226,7.03476526043794e-05,0.00553234039410155,Young-Biased
Nfu_g_1_021541,-0.576581437306261,0.00255320610471823,0.0407650365740016,Young-Biased
Nfu_g_1_021559,-0.745241313525099,1.9181100559793e-05,0.0029697738351092,Young-Biased
Nfu_g_1_021577,-0.531576962394747,0.00624452330679602,0.0676991044278359,Young-Biased
Nfu_g_1_021612,-0.655027891361535,0.000380256222132649,0.0139554033522682,Young-Biased
Nfu_g_1_021640,-0.596193050820079,0.001659649132134,0.0311467107013557,Young-Biased
Nfu_g_1_021689,-0.533435887575861,0.00603233218323052,0.0656140281049741,Young-Biased
Nfu_g_1_021693,-0.556969823792443,0.00382780265983718,0.0503714429698895,Young-Biased
Nfu_g_1_021718,-0.68248415028088,0.000170939062580016,0.00930678665442518,Young-Biased
Nfu_g_1_021730,-0.549125178386915,0.00447062450416546,0.0550303331823299,Young-Biased
Nfu_g_1_021739,-0.604037696225607,0.00138617552898671,0.0286158610765194,Young-Biased
Nfu_g_1_021761,-0.600115373522843,0.00151763370081223,0.0298970821895594,Young-Biased
Nfu_g_1_021776,-0.666794859469826,0.000272620134635239,0.0116943416194831,Young-Biased
Nfu_g_1_021832,-0.702095763794699,9.15647514154552e-05,0.00648082229839819,Young-Biased
Nfu_g_1_021865,-0.643260923253244,0.000523139043778044,0.0164043822303691,Young-Biased
Nfu_g_1_021885,-0.584426082711788,0.00215604995284382,0.0367084174960986,Young-Biased
Nfu_g_1_021889,-0.584426082711788,0.00215604995284382,0.0367084174960986,Young-Biased
Nfu_g_1_021951,-0.647183245956007,0.000471060895674947,0.01540509047935,Young-Biased
Nfu_g_1_021987,-0.513824274062042,0.00860563584666902,0.0809812398904495,Young-Biased
Nfu_g_1_021992,-0.651105568658771,0.000423546815197896,0.0145222331896054,Young-Biased
Nfu_g_1_022019,-0.592270728117316,0.00181290659433958,0.0328411178122686,Young-Biased
Nfu_g_1_022041,-0.662872536767062,0.000305084210203578,0.0125438980867521,Young-Biased
Nfu_g_1_022138,-0.600115373522843,0.00151763370081223,0.0298970821895594,Young-Biased
Nfu_g_1_022163,-0.572659114603497,0.00277411020036013,0.0426180743804164,Young-Biased
Nfu_g_1_022198,-0.517746596764806,0.00802851249004288,0.0773124686723371,Young-Biased
Nfu_g_1_022205,-0.647183245956007,0.000471060895674947,0.01540509047935,Young-Biased
Nfu_g_1_022216,-0.502057305953751,0.0105481500555574,0.0904949081389767,Young-Biased
Nfu_g_1_022229,-0.52166891946757,0.00748405266116143,0.0742337115309796,Young-Biased
